Date,Item Code,Route Code,Customer Code,Sales Quantity,Stales Quantity
01-03-2024,ITEM07,ROUTE10,CUST480,386,90
01-03-2024,ITEM04,ROUTE11,CUST269,115,28
01-03-2024,ITEM05,ROUTE17,CUST269,397,45
01-03-2024,ITEM09,ROUTE07,CUST269,329,0
01-03-2024,ITEM03,ROUTE05,CUST099,98,12
01-03-2024,ITEM01,ROUTE13,CUST099,303,41
01-03-2024,ITEM05,ROUTE03,CUST099,306,0
01-03-2024,ITEM10,ROUTE02,CUST166,483,116
01-03-2024,ITEM05,ROUTE06,CUST265,521,0
01-03-2024,ITEM07,ROUTE01,CUST265,55,0
01-03-2024,ITEM01,ROUTE18,CUST265,143,0
01-03-2024,ITEM05,ROUTE14,CUST095,501,0
01-03-2024,ITEM10,ROUTE17,CUST036,212,0
01-03-2024,ITEM09,ROUTE20,CUST036,54,8
01-03-2024,ITEM06,ROUTE15,CUST381,229,0
01-03-2024,ITEM10,ROUTE11,CUST381,214,0
01-03-2024,ITEM03,ROUTE08,CUST407,273,62
01-03-2024,ITEM01,ROUTE03,CUST427,268,47
01-03-2024,ITEM03,ROUTE13,CUST278,371,71
01-03-2024,ITEM01,ROUTE15,CUST488,311,53
01-03-2024,ITEM06,ROUTE01,CUST488,321,0
01-03-2024,ITEM10,ROUTE13,CUST488,92,21
01-03-2024,ITEM09,ROUTE15,CUST090,485,0
01-03-2024,ITEM07,ROUTE11,CUST090,183,23
01-03-2024,ITEM05,ROUTE02,CUST090,499,94
01-03-2024,ITEM04,ROUTE08,CUST102,393,71
01-03-2024,ITEM06,ROUTE06,CUST102,155,0
01-03-2024,ITEM07,ROUTE03,CUST010,417,75
01-03-2024,ITEM03,ROUTE07,CUST010,97,23
01-03-2024,ITEM08,ROUTE18,CUST010,504,0
01-03-2024,ITEM09,ROUTE06,CUST282,519,0
01-03-2024,ITEM08,ROUTE13,CUST282,480,75
01-03-2024,ITEM10,ROUTE19,CUST282,188,36
01-03-2024,ITEM02,ROUTE03,CUST119,357,0
01-03-2024,ITEM08,ROUTE18,CUST205,372,0
01-03-2024,ITEM05,ROUTE05,CUST205,532,82
01-03-2024,ITEM05,ROUTE15,CUST164,77,0
01-03-2024,ITEM03,ROUTE20,CUST164,307,51
01-03-2024,ITEM01,ROUTE05,CUST066,233,43
01-03-2024,ITEM03,ROUTE05,CUST066,499,62
01-03-2024,ITEM08,ROUTE04,CUST066,259,62
01-03-2024,ITEM10,ROUTE10,CUST033,193,28
01-03-2024,ITEM03,ROUTE20,CUST033,137,17
01-03-2024,ITEM02,ROUTE12,CUST033,423,0
01-03-2024,ITEM02,ROUTE07,CUST478,364,0
01-03-2024,ITEM04,ROUTE12,CUST478,117,0
01-03-2024,ITEM06,ROUTE14,CUST478,392,0
01-03-2024,ITEM10,ROUTE05,CUST086,66,0
01-03-2024,ITEM09,ROUTE17,CUST086,1393,319
01-03-2024,ITEM05,ROUTE20,CUST337,378,0
01-03-2024,ITEM10,ROUTE14,CUST337,122,12
01-03-2024,ITEM09,ROUTE07,CUST337,109,17
01-03-2024,ITEM02,ROUTE13,CUST080,200,34
01-03-2024,ITEM04,ROUTE04,CUST080,122,0
01-03-2024,ITEM01,ROUTE04,CUST080,226,0
01-03-2024,ITEM02,ROUTE20,CUST070,265,64
01-03-2024,ITEM09,ROUTE19,CUST070,406,56
01-03-2024,ITEM03,ROUTE11,CUST070,159,25
01-03-2024,ITEM03,ROUTE20,CUST260,91,19
01-03-2024,ITEM10,ROUTE12,CUST260,368,0
01-03-2024,ITEM05,ROUTE07,CUST072,335,0
01-03-2024,ITEM02,ROUTE16,CUST072,440,0
01-03-2024,ITEM08,ROUTE15,CUST481,376,0
01-03-2024,ITEM05,ROUTE10,CUST371,464,0
01-03-2024,ITEM08,ROUTE18,CUST371,229,0
01-03-2024,ITEM07,ROUTE11,CUST149,420,77
01-03-2024,ITEM09,ROUTE12,CUST149,296,43
01-03-2024,ITEM08,ROUTE06,CUST206,461,0
01-03-2024,ITEM01,ROUTE16,CUST408,431,86
01-03-2024,ITEM10,ROUTE09,CUST408,150,25
01-03-2024,ITEM04,ROUTE12,CUST487,174,0
01-03-2024,ITEM01,ROUTE06,CUST013,84,0
01-03-2024,ITEM08,ROUTE19,CUST083,152,28
01-03-2024,ITEM05,ROUTE08,CUST083,140,17
01-03-2024,ITEM06,ROUTE19,CUST083,60,8
01-03-2024,ITEM03,ROUTE02,CUST154,409,0
01-03-2024,ITEM08,ROUTE06,CUST485,396,0
01-03-2024,ITEM09,ROUTE17,CUST485,282,45
01-03-2024,ITEM05,ROUTE02,CUST037,193,43
01-03-2024,ITEM03,ROUTE05,CUST037,209,0
01-03-2024,ITEM07,ROUTE15,CUST464,324,38
01-03-2024,ITEM10,ROUTE16,CUST019,379,0
01-03-2024,ITEM08,ROUTE20,CUST298,141,30
01-03-2024,ITEM07,ROUTE11,CUST410,133,25
01-03-2024,ITEM01,ROUTE03,CUST410,152,34
01-03-2024,ITEM04,ROUTE16,CUST084,195,19
01-03-2024,ITEM06,ROUTE02,CUST084,75,0
01-03-2024,ITEM02,ROUTE01,CUST084,528,114
01-03-2024,ITEM10,ROUTE12,CUST280,267,45
01-03-2024,ITEM04,ROUTE18,CUST280,291,34
01-03-2024,ITEM06,ROUTE09,CUST280,77,0
01-03-2024,ITEM07,ROUTE15,CUST419,339,49
01-03-2024,ITEM08,ROUTE20,CUST419,369,66
01-03-2024,ITEM09,ROUTE05,CUST239,305,38
01-03-2024,ITEM07,ROUTE17,CUST239,198,36
01-03-2024,ITEM06,ROUTE15,CUST239,242,25
01-03-2024,ITEM10,ROUTE20,CUST338,331,45
01-03-2024,ITEM04,ROUTE01,CUST338,346,0
01-03-2024,ITEM02,ROUTE13,CUST338,311,0
01-03-2024,ITEM02,ROUTE11,CUST361,184,19
01-03-2024,ITEM07,ROUTE14,CUST361,58,0
01-03-2024,ITEM10,ROUTE09,CUST361,196,43
01-03-2024,ITEM06,ROUTE02,CUST341,457,0
01-03-2024,ITEM08,ROUTE03,CUST115,186,0
01-03-2024,ITEM04,ROUTE07,CUST451,227,0
01-03-2024,ITEM03,ROUTE02,CUST451,570,140
01-03-2024,ITEM09,ROUTE07,CUST451,202,51
01-03-2024,ITEM07,ROUTE09,CUST241,91,19
01-03-2024,ITEM05,ROUTE19,CUST139,111,0
01-03-2024,ITEM08,ROUTE04,CUST139,250,0
01-03-2024,ITEM05,ROUTE05,CUST294,344,62
01-03-2024,ITEM08,ROUTE14,CUST311,473,0
01-03-2024,ITEM01,ROUTE14,CUST220,134,21
01-03-2024,ITEM01,ROUTE20,CUST171,119,21
01-03-2024,ITEM07,ROUTE11,CUST444,411,0
01-03-2024,ITEM08,ROUTE10,CUST444,450,79
01-03-2024,ITEM08,ROUTE08,CUST120,188,0
01-03-2024,ITEM03,ROUTE15,CUST272,375,86
01-03-2024,ITEM05,ROUTE10,CUST256,309,75
01-03-2024,ITEM01,ROUTE14,CUST256,306,0
01-03-2024,ITEM04,ROUTE19,CUST136,71,15
01-03-2024,ITEM10,ROUTE10,CUST136,401,92
01-03-2024,ITEM03,ROUTE10,CUST136,159,0
01-03-2024,ITEM09,ROUTE12,CUST261,448,86
01-03-2024,ITEM03,ROUTE05,CUST261,508,56
01-03-2024,ITEM02,ROUTE18,CUST397,81,0
01-03-2024,ITEM03,ROUTE09,CUST230,133,23
01-03-2024,ITEM08,ROUTE13,CUST032,323,0
01-03-2024,ITEM07,ROUTE14,CUST032,380,47
01-03-2024,ITEM10,ROUTE20,CUST049,120,19
01-03-2024,ITEM02,ROUTE11,CUST169,235,30
01-03-2024,ITEM09,ROUTE18,CUST169,303,56
01-03-2024,ITEM10,ROUTE17,CUST254,229,0
01-03-2024,ITEM03,ROUTE04,CUST254,392,0
01-03-2024,ITEM06,ROUTE12,CUST254,503,0
01-03-2024,ITEM07,ROUTE04,CUST291,338,58
01-03-2024,ITEM02,ROUTE19,CUST181,452,0
01-03-2024,ITEM03,ROUTE11,CUST142,103,12
01-03-2024,ITEM09,ROUTE06,CUST226,234,53
01-03-2024,ITEM08,ROUTE04,CUST226,154,34
01-03-2024,ITEM06,ROUTE03,CUST414,250,0
01-03-2024,ITEM08,ROUTE02,CUST414,304,0
01-03-2024,ITEM05,ROUTE01,CUST414,193,0
01-03-2024,ITEM04,ROUTE14,CUST313,322,0
01-03-2024,ITEM01,ROUTE11,CUST313,390,0
01-03-2024,ITEM05,ROUTE01,CUST313,391,0
01-03-2024,ITEM10,ROUTE14,CUST045,291,51
01-03-2024,ITEM07,ROUTE16,CUST045,405,0
01-03-2024,ITEM05,ROUTE09,CUST045,382,0
01-03-2024,ITEM09,ROUTE13,CUST063,458,0
01-03-2024,ITEM01,ROUTE02,CUST063,419,0
01-03-2024,ITEM02,ROUTE14,CUST063,543,82
01-03-2024,ITEM01,ROUTE02,CUST255,149,0
01-03-2024,ITEM02,ROUTE11,CUST255,144,0
01-03-2024,ITEM10,ROUTE09,CUST009,283,47
01-03-2024,ITEM06,ROUTE18,CUST009,169,0
01-03-2024,ITEM01,ROUTE04,CUST009,81,15
01-03-2024,ITEM08,ROUTE12,CUST128,197,34
01-03-2024,ITEM03,ROUTE01,CUST128,130,25
01-03-2024,ITEM01,ROUTE03,CUST426,451,0
01-03-2024,ITEM06,ROUTE07,CUST426,243,0
01-03-2024,ITEM03,ROUTE03,CUST243,217,0
01-03-2024,ITEM07,ROUTE17,CUST243,306,0
01-03-2024,ITEM09,ROUTE07,CUST467,279,49
01-03-2024,ITEM10,ROUTE15,CUST467,309,62
01-03-2024,ITEM08,ROUTE18,CUST026,457,90
01-03-2024,ITEM07,ROUTE11,CUST026,151,0
01-03-2024,ITEM05,ROUTE19,CUST026,432,0
01-03-2024,ITEM08,ROUTE19,CUST238,81,0
01-03-2024,ITEM03,ROUTE02,CUST238,84,0
01-03-2024,ITEM03,ROUTE20,CUST234,437,97
01-03-2024,ITEM05,ROUTE14,CUST111,261,64
01-03-2024,ITEM02,ROUTE08,CUST111,199,0
01-03-2024,ITEM09,ROUTE07,CUST330,514,112
01-03-2024,ITEM07,ROUTE12,CUST330,133,19
01-03-2024,ITEM07,ROUTE13,CUST173,402,51
01-03-2024,ITEM09,ROUTE16,CUST173,305,0
01-03-2024,ITEM02,ROUTE19,CUST211,318,66
01-03-2024,ITEM07,ROUTE15,CUST211,238,0
01-03-2024,ITEM01,ROUTE01,CUST315,47,10
01-03-2024,ITEM08,ROUTE20,CUST315,281,56
01-03-2024,ITEM06,ROUTE16,CUST315,454,0
01-03-2024,ITEM01,ROUTE03,CUST227,249,0
01-03-2024,ITEM05,ROUTE07,CUST469,274,0
01-03-2024,ITEM09,ROUTE17,CUST370,423,75
01-03-2024,ITEM02,ROUTE08,CUST370,152,0
01-03-2024,ITEM01,ROUTE18,CUST370,278,71
01-03-2024,ITEM02,ROUTE03,CUST301,150,0
01-03-2024,ITEM03,ROUTE16,CUST301,337,0
01-03-2024,ITEM06,ROUTE20,CUST301,370,71
01-03-2024,ITEM04,ROUTE01,CUST296,425,92
01-03-2024,ITEM09,ROUTE05,CUST296,76,17
01-03-2024,ITEM06,ROUTE01,CUST207,220,0
01-03-2024,ITEM07,ROUTE18,CUST207,430,75
01-03-2024,ITEM04,ROUTE14,CUST207,359,53
01-03-2024,ITEM09,ROUTE05,CUST283,397,0
01-03-2024,ITEM03,ROUTE02,CUST454,269,49
01-03-2024,ITEM02,ROUTE10,CUST425,212,0
01-03-2024,ITEM01,ROUTE17,CUST425,366,69
01-03-2024,ITEM01,ROUTE14,CUST253,103,23
01-03-2024,ITEM09,ROUTE14,CUST394,398,0
01-03-2024,ITEM02,ROUTE04,CUST147,88,10
01-03-2024,ITEM01,ROUTE17,CUST327,154,0
01-03-2024,ITEM09,ROUTE20,CUST327,545,0
01-03-2024,ITEM09,ROUTE19,CUST494,344,0
01-03-2024,ITEM05,ROUTE19,CUST494,310,58
01-03-2024,ITEM01,ROUTE13,CUST494,81,0
01-03-2024,ITEM03,ROUTE02,CUST388,511,123
01-03-2024,ITEM02,ROUTE01,CUST388,224,34
01-03-2024,ITEM02,ROUTE18,CUST117,212,38
01-03-2024,ITEM03,ROUTE01,CUST117,364,0
01-03-2024,ITEM07,ROUTE20,CUST396,377,47
01-03-2024,ITEM06,ROUTE09,CUST396,181,0
01-03-2024,ITEM01,ROUTE12,CUST396,56,0
01-03-2024,ITEM09,ROUTE10,CUST281,358,0
01-03-2024,ITEM08,ROUTE05,CUST121,1418,0
01-03-2024,ITEM04,ROUTE04,CUST121,120,0
01-03-2024,ITEM07,ROUTE10,CUST428,158,34
01-03-2024,ITEM04,ROUTE07,CUST428,312,0
01-03-2024,ITEM05,ROUTE19,CUST428,483,0
01-03-2024,ITEM07,ROUTE09,CUST176,109,19
01-03-2024,ITEM01,ROUTE09,CUST176,313,0
01-03-2024,ITEM08,ROUTE04,CUST452,150,32
01-03-2024,ITEM05,ROUTE03,CUST452,195,0
01-03-2024,ITEM07,ROUTE10,CUST411,253,41
01-03-2024,ITEM03,ROUTE19,CUST222,461,0
01-03-2024,ITEM09,ROUTE20,CUST222,197,43
01-03-2024,ITEM08,ROUTE06,CUST222,104,15
01-03-2024,ITEM04,ROUTE20,CUST368,420,45
01-03-2024,ITEM03,ROUTE15,CUST368,216,0
01-03-2024,ITEM01,ROUTE04,CUST163,165,23
01-03-2024,ITEM05,ROUTE17,CUST374,85,17
01-03-2024,ITEM05,ROUTE15,CUST160,226,43
01-03-2024,ITEM08,ROUTE09,CUST160,147,0
01-03-2024,ITEM04,ROUTE15,CUST167,110,0
01-03-2024,ITEM06,ROUTE15,CUST366,246,38
01-03-2024,ITEM10,ROUTE16,CUST366,497,0
01-03-2024,ITEM05,ROUTE08,CUST366,287,69
01-03-2024,ITEM03,ROUTE12,CUST422,349,82
01-03-2024,ITEM05,ROUTE10,CUST157,298,45
01-03-2024,ITEM01,ROUTE14,CUST157,234,0
01-03-2024,ITEM10,ROUTE13,CUST190,132,23
01-03-2024,ITEM02,ROUTE08,CUST190,247,30
01-03-2024,ITEM09,ROUTE12,CUST190,405,0
01-03-2024,ITEM10,ROUTE08,CUST398,297,0
01-03-2024,ITEM03,ROUTE11,CUST398,328,0
01-03-2024,ITEM09,ROUTE13,CUST398,292,45
01-03-2024,ITEM07,ROUTE16,CUST130,382,86
01-03-2024,ITEM06,ROUTE10,CUST386,189,0
01-03-2024,ITEM03,ROUTE01,CUST386,287,69
01-03-2024,ITEM02,ROUTE13,CUST323,202,0
01-03-2024,ITEM05,ROUTE09,CUST323,427,47
01-03-2024,ITEM10,ROUTE13,CUST323,299,0
01-03-2024,ITEM02,ROUTE07,CUST287,121,0
01-03-2024,ITEM07,ROUTE11,CUST287,367,64
01-03-2024,ITEM06,ROUTE19,CUST340,364,0
01-03-2024,ITEM09,ROUTE08,CUST340,122,0
02-03-2024,ITEM07,ROUTE11,CUST033,203,47
02-03-2024,ITEM02,ROUTE11,CUST033,208,0
02-03-2024,ITEM08,ROUTE06,CUST180,581,90
02-03-2024,ITEM05,ROUTE10,CUST082,173,0
02-03-2024,ITEM01,ROUTE10,CUST082,492,0
02-03-2024,ITEM06,ROUTE16,CUST082,273,0
02-03-2024,ITEM09,ROUTE19,CUST012,379,49
02-03-2024,ITEM06,ROUTE05,CUST012,274,0
02-03-2024,ITEM03,ROUTE09,CUST012,204,0
02-03-2024,ITEM04,ROUTE01,CUST101,217,0
02-03-2024,ITEM10,ROUTE09,CUST101,244,36
02-03-2024,ITEM05,ROUTE18,CUST101,285,62
02-03-2024,ITEM03,ROUTE03,CUST347,370,0
02-03-2024,ITEM04,ROUTE19,CUST347,373,64
02-03-2024,ITEM07,ROUTE16,CUST347,98,0
02-03-2024,ITEM05,ROUTE07,CUST448,362,0
02-03-2024,ITEM10,ROUTE07,CUST448,200,0
02-03-2024,ITEM08,ROUTE02,CUST448,211,0
02-03-2024,ITEM06,ROUTE15,CUST163,65,12
02-03-2024,ITEM09,ROUTE20,CUST163,81,0
02-03-2024,ITEM08,ROUTE14,CUST163,365,0
02-03-2024,ITEM01,ROUTE15,CUST287,255,32
02-03-2024,ITEM04,ROUTE14,CUST474,475,0
02-03-2024,ITEM09,ROUTE15,CUST474,488,120
02-03-2024,ITEM02,ROUTE04,CUST378,191,38
02-03-2024,ITEM03,ROUTE04,CUST378,218,43
02-03-2024,ITEM10,ROUTE02,CUST047,158,15
02-03-2024,ITEM07,ROUTE09,CUST047,122,28
02-03-2024,ITEM03,ROUTE14,CUST327,153,0
02-03-2024,ITEM08,ROUTE08,CUST397,497,94
02-03-2024,ITEM10,ROUTE07,CUST397,275,0
02-03-2024,ITEM10,ROUTE03,CUST427,105,0
02-03-2024,ITEM03,ROUTE08,CUST309,180,0
02-03-2024,ITEM01,ROUTE13,CUST309,380,0
02-03-2024,ITEM09,ROUTE11,CUST309,426,0
02-03-2024,ITEM04,ROUTE16,CUST449,203,0
02-03-2024,ITEM10,ROUTE02,CUST449,202,0
02-03-2024,ITEM10,ROUTE20,CUST186,229,0
02-03-2024,ITEM09,ROUTE19,CUST186,388,45
02-03-2024,ITEM09,ROUTE08,CUST480,158,0
02-03-2024,ITEM08,ROUTE13,CUST329,357,71
02-03-2024,ITEM06,ROUTE09,CUST151,134,0
02-03-2024,ITEM04,ROUTE11,CUST151,319,66
02-03-2024,ITEM09,ROUTE11,CUST151,397,0
02-03-2024,ITEM01,ROUTE16,CUST241,161,28
02-03-2024,ITEM06,ROUTE03,CUST241,156,0
02-03-2024,ITEM02,ROUTE20,CUST407,472,0
02-03-2024,ITEM03,ROUTE09,CUST407,299,53
02-03-2024,ITEM10,ROUTE12,CUST175,155,32
02-03-2024,ITEM10,ROUTE06,CUST420,508,0
02-03-2024,ITEM07,ROUTE16,CUST420,264,64
02-03-2024,ITEM01,ROUTE15,CUST420,307,38
02-03-2024,ITEM10,ROUTE06,CUST377,287,0
02-03-2024,ITEM07,ROUTE05,CUST377,255,47
02-03-2024,ITEM03,ROUTE11,CUST377,219,32
02-03-2024,ITEM09,ROUTE15,CUST288,268,58
02-03-2024,ITEM01,ROUTE19,CUST475,70,0
02-03-2024,ITEM04,ROUTE17,CUST475,307,0
02-03-2024,ITEM08,ROUTE09,CUST475,355,49
02-03-2024,ITEM04,ROUTE05,CUST054,557,64
02-03-2024,ITEM02,ROUTE11,CUST024,276,0
02-03-2024,ITEM04,ROUTE03,CUST117,132,17
02-03-2024,ITEM05,ROUTE13,CUST349,245,0
02-03-2024,ITEM09,ROUTE02,CUST349,107,15
02-03-2024,ITEM08,ROUTE19,CUST249,104,0
02-03-2024,ITEM02,ROUTE19,CUST249,188,0
02-03-2024,ITEM10,ROUTE18,CUST249,139,0
02-03-2024,ITEM03,ROUTE15,CUST423,400,0
02-03-2024,ITEM01,ROUTE02,CUST432,91,19
02-03-2024,ITEM09,ROUTE14,CUST432,467,0
02-03-2024,ITEM07,ROUTE08,CUST496,327,36
02-03-2024,ITEM05,ROUTE04,CUST496,361,0
02-03-2024,ITEM01,ROUTE12,CUST098,249,36
02-03-2024,ITEM03,ROUTE10,CUST215,101,19
02-03-2024,ITEM02,ROUTE19,CUST215,88,0
02-03-2024,ITEM05,ROUTE03,CUST441,214,0
02-03-2024,ITEM06,ROUTE03,CUST441,126,0
02-03-2024,ITEM08,ROUTE03,CUST441,299,36
02-03-2024,ITEM04,ROUTE02,CUST341,493,0
02-03-2024,ITEM01,ROUTE01,CUST341,326,53
02-03-2024,ITEM07,ROUTE05,CUST130,382,90
02-03-2024,ITEM03,ROUTE20,CUST130,387,0
02-03-2024,ITEM09,ROUTE20,CUST130,307,69
02-03-2024,ITEM05,ROUTE11,CUST172,140,30
02-03-2024,ITEM04,ROUTE18,CUST172,123,19
02-03-2024,ITEM06,ROUTE07,CUST368,155,0
02-03-2024,ITEM07,ROUTE13,CUST368,261,0
02-03-2024,ITEM03,ROUTE02,CUST205,427,0
02-03-2024,ITEM07,ROUTE04,CUST205,61,0
02-03-2024,ITEM08,ROUTE05,CUST205,586,110
02-03-2024,ITEM03,ROUTE03,CUST218,346,0
02-03-2024,ITEM08,ROUTE12,CUST218,231,34
02-03-2024,ITEM03,ROUTE08,CUST251,216,0
02-03-2024,ITEM08,ROUTE14,CUST080,343,79
02-03-2024,ITEM06,ROUTE20,CUST080,383,0
02-03-2024,ITEM07,ROUTE03,CUST080,233,0
02-03-2024,ITEM07,ROUTE03,CUST179,157,0
02-03-2024,ITEM09,ROUTE15,CUST179,255,30
02-03-2024,ITEM01,ROUTE20,CUST179,422,0
02-03-2024,ITEM08,ROUTE06,CUST133,420,75
02-03-2024,ITEM09,ROUTE16,CUST133,245,36
02-03-2024,ITEM05,ROUTE06,CUST133,512,0
02-03-2024,ITEM02,ROUTE18,CUST301,229,28
02-03-2024,ITEM05,ROUTE11,CUST301,124,0
02-03-2024,ITEM06,ROUTE12,CUST301,123,23
02-03-2024,ITEM01,ROUTE02,CUST116,72,0
02-03-2024,ITEM04,ROUTE08,CUST428,292,38
02-03-2024,ITEM01,ROUTE12,CUST428,233,0
02-03-2024,ITEM04,ROUTE18,CUST217,303,60
02-03-2024,ITEM08,ROUTE03,CUST217,276,53
02-03-2024,ITEM05,ROUTE03,CUST148,401,0
02-03-2024,ITEM02,ROUTE20,CUST148,320,0
02-03-2024,ITEM07,ROUTE01,CUST148,308,66
02-03-2024,ITEM01,ROUTE08,CUST161,255,58
02-03-2024,ITEM02,ROUTE17,CUST161,110,21
02-03-2024,ITEM04,ROUTE10,CUST303,518,116
02-03-2024,ITEM06,ROUTE13,CUST185,104,15
02-03-2024,ITEM08,ROUTE17,CUST185,72,8
02-03-2024,ITEM10,ROUTE12,CUST185,265,0
02-03-2024,ITEM01,ROUTE17,CUST099,244,58
02-03-2024,ITEM04,ROUTE14,CUST099,164,19
02-03-2024,ITEM08,ROUTE16,CUST099,149,32
02-03-2024,ITEM06,ROUTE15,CUST421,486,114
02-03-2024,ITEM01,ROUTE16,CUST421,384,0
02-03-2024,ITEM07,ROUTE12,CUST318,183,34
02-03-2024,ITEM08,ROUTE04,CUST318,499,0
02-03-2024,ITEM09,ROUTE01,CUST318,112,12
02-03-2024,ITEM07,ROUTE06,CUST470,389,92
02-03-2024,ITEM08,ROUTE11,CUST470,385,51
02-03-2024,ITEM02,ROUTE03,CUST470,188,28
02-03-2024,ITEM08,ROUTE05,CUST193,390,51
02-03-2024,ITEM09,ROUTE12,CUST193,143,0
02-03-2024,ITEM04,ROUTE14,CUST454,396,79
02-03-2024,ITEM01,ROUTE15,CUST454,224,23
02-03-2024,ITEM07,ROUTE19,CUST454,413,75
02-03-2024,ITEM06,ROUTE01,CUST353,63,12
02-03-2024,ITEM01,ROUTE04,CUST353,68,0
02-03-2024,ITEM07,ROUTE12,CUST353,530,123
02-03-2024,ITEM02,ROUTE06,CUST373,403,0
02-03-2024,ITEM03,ROUTE14,CUST373,256,0
02-03-2024,ITEM04,ROUTE09,CUST282,158,0
02-03-2024,ITEM08,ROUTE01,CUST282,234,34
02-03-2024,ITEM01,ROUTE04,CUST282,206,0
02-03-2024,ITEM06,ROUTE03,CUST049,345,0
02-03-2024,ITEM03,ROUTE16,CUST049,201,0
02-03-2024,ITEM05,ROUTE14,CUST049,239,58
02-03-2024,ITEM08,ROUTE06,CUST034,222,47
02-03-2024,ITEM09,ROUTE07,CUST007,220,53
02-03-2024,ITEM01,ROUTE07,CUST362,478,0
02-03-2024,ITEM04,ROUTE06,CUST362,411,75
02-03-2024,ITEM01,ROUTE03,CUST056,117,0
02-03-2024,ITEM03,ROUTE16,CUST156,360,0
02-03-2024,ITEM08,ROUTE05,CUST324,404,0
02-03-2024,ITEM09,ROUTE01,CUST482,437,82
02-03-2024,ITEM01,ROUTE04,CUST482,190,23
02-03-2024,ITEM06,ROUTE11,CUST482,82,0
02-03-2024,ITEM08,ROUTE09,CUST002,384,64
02-03-2024,ITEM03,ROUTE02,CUST201,170,0
02-03-2024,ITEM10,ROUTE16,CUST201,251,0
02-03-2024,ITEM04,ROUTE04,CUST009,276,60
02-03-2024,ITEM01,ROUTE07,CUST077,330,0
02-03-2024,ITEM06,ROUTE09,CUST228,255,62
02-03-2024,ITEM07,ROUTE04,CUST228,316,0
02-03-2024,ITEM02,ROUTE01,CUST203,380,79
02-03-2024,ITEM06,ROUTE10,CUST134,319,56
02-03-2024,ITEM03,ROUTE01,CUST208,241,28
02-03-2024,ITEM06,ROUTE01,CUST208,283,32
02-03-2024,ITEM09,ROUTE09,CUST208,233,0
02-03-2024,ITEM04,ROUTE18,CUST464,413,0
02-03-2024,ITEM06,ROUTE18,CUST336,452,69
02-03-2024,ITEM03,ROUTE10,CUST336,65,0
02-03-2024,ITEM02,ROUTE20,CUST192,136,0
02-03-2024,ITEM04,ROUTE16,CUST416,379,0
02-03-2024,ITEM07,ROUTE04,CUST416,123,17
02-03-2024,ITEM09,ROUTE11,CUST416,343,82
02-03-2024,ITEM06,ROUTE05,CUST029,440,0
02-03-2024,ITEM01,ROUTE13,CUST395,203,41
02-03-2024,ITEM08,ROUTE15,CUST395,128,0
02-03-2024,ITEM06,ROUTE09,CUST451,200,0
02-03-2024,ITEM04,ROUTE08,CUST451,377,0
02-03-2024,ITEM05,ROUTE09,CUST451,527,0
02-03-2024,ITEM04,ROUTE01,CUST314,64,0
02-03-2024,ITEM09,ROUTE06,CUST138,421,56
02-03-2024,ITEM09,ROUTE03,CUST068,460,88
02-03-2024,ITEM01,ROUTE13,CUST068,59,0
02-03-2024,ITEM02,ROUTE04,CUST068,385,49
02-03-2024,ITEM02,ROUTE09,CUST147,106,10
02-03-2024,ITEM09,ROUTE19,CUST147,497,84
02-03-2024,ITEM08,ROUTE20,CUST084,375,0
02-03-2024,ITEM01,ROUTE03,CUST166,155,0
02-03-2024,ITEM07,ROUTE09,CUST166,226,0
02-03-2024,ITEM03,ROUTE07,CUST477,148,0
02-03-2024,ITEM10,ROUTE01,CUST065,336,0
02-03-2024,ITEM03,ROUTE11,CUST065,489,0
02-03-2024,ITEM04,ROUTE03,CUST396,405,94
02-03-2024,ITEM03,ROUTE07,CUST396,211,32
02-03-2024,ITEM03,ROUTE13,CUST371,524,79
02-03-2024,ITEM09,ROUTE08,CUST371,222,0
02-03-2024,ITEM02,ROUTE08,CUST371,158,0
02-03-2024,ITEM02,ROUTE18,CUST155,159,0
02-03-2024,ITEM06,ROUTE17,CUST246,290,69
02-03-2024,ITEM03,ROUTE10,CUST246,320,77
02-03-2024,ITEM05,ROUTE06,CUST141,357,75
02-03-2024,ITEM04,ROUTE12,CUST141,128,0
02-03-2024,ITEM02,ROUTE11,CUST039,354,0
02-03-2024,ITEM05,ROUTE05,CUST039,201,0
02-03-2024,ITEM03,ROUTE15,CUST365,297,45
02-03-2024,ITEM04,ROUTE07,CUST028,135,0
02-03-2024,ITEM03,ROUTE08,CUST028,45,0
02-03-2024,ITEM02,ROUTE02,CUST028,211,25
02-03-2024,ITEM08,ROUTE20,CUST174,258,47
02-03-2024,ITEM05,ROUTE09,CUST174,355,0
02-03-2024,ITEM09,ROUTE04,CUST174,234,34
02-03-2024,ITEM04,ROUTE18,CUST452,379,62
02-03-2024,ITEM06,ROUTE02,CUST468,273,51
02-03-2024,ITEM07,ROUTE18,CUST468,407,86
02-03-2024,ITEM10,ROUTE02,CUST468,140,0
02-03-2024,ITEM09,ROUTE04,CUST055,281,0
02-03-2024,ITEM01,ROUTE06,CUST055,101,0
02-03-2024,ITEM04,ROUTE19,CUST225,75,8
02-03-2024,ITEM03,ROUTE13,CUST225,122,25
02-03-2024,ITEM07,ROUTE03,CUST225,194,36
02-03-2024,ITEM08,ROUTE04,CUST146,347,0
02-03-2024,ITEM05,ROUTE02,CUST146,526,60
